GameID,Temp,DewPoint,Visiability,Humidity,WindSpeed,WindDir,Pressure,Fog,Precipitation,Condition,Rain,Snow,WindChill,HeatIndex
234,46.9,21.9,10,37,8.1,West,29.91,0,-9999,Partly Cloudy,0,0,-999,-9999
252,66.9,57,10,70,0,North,30.01,0,-9999,Overcast,0,0,-999,-9999
299,62.1,43,10,50,13.8,ENE,30.04,0,0,Mostly Cloudy,0,0,-999,-9999
323,70,42.1,10,36,12.7,WSW,29.85,0,-9999,Mostly Cloudy,0,0,-999,-9999
367,48,26.1,10,42,8.1,WNW,30.16,0,-9999,Scattered Clouds,0,0,-999,-9999
399,42.1,34,10,73,4.6,East,30.44,0,-9999,Mostly Cloudy,0,0,39.2,-9999
417,37,21,10,52,9.2,NW,30.15,0,-9999,Overcast,0,0,30.4,-9999
480,32,14,10,48,10.4,WSW,29.97,0,-9999,Mostly Cloudy,0,0,23.6,-9999
518,78.1,66,10,66,3.5,South,30.07,0,-9999,Mostly Cloudy,0,0,-999,-9999
533,55,46,10,72,12.7,WSW,29.81,0,-9999,Overcast,0,0,-999,-9999
595,44.1,30,10,58,8.1,WNW,30.34,0,-9999,Clear,0,0,39.5,-9999
610,51.1,43,10,74,5.8,WSW,30.32,0,-9999,Clear,0,0,-999,-9999
618,61,34,10,36,16.1,SSW,30.01,0,-9999,Overcast,0,0,-999,-9999
653,62.1,48,10,60,8.1,South,30.1,0,-9999,Mostly Cloudy,0,0,-999,-9999
700,34,15.1,10,46,4.6,NNW,30.29,0,-9999,Partly Cloudy,0,0,29.8,-9999
742,73.9,44.1,10,34,10.4,WNW,30.09,0,-9999,Mostly Cloudy,0,0,-999,-9999
782,62.1,50,10,65,8.1,West,29.86,0,0,Mostly Cloudy,0,0,-999,-9999
803,73,46,10,38,16.1,SW,30.12,0,-9999,Mostly Cloudy,0,0,-999,-9999
831,57.9,48.9,10,72,15,NE,29.74,0,0,Light Rain,1,0,-999,-9999
863,62.1,43,10,50,4.6,SSE,30.44,0,-9999,Partly Cloudy,0,0,-999,-9999
896,37,30,10,76,0,North,30.24,0,-9999,Partly Cloudy,0,0,-999,-9999
929,37,30.9,10,79,0,North,30.37,0,-9999,Clear,0,0,-999,-9999
953,44.1,19,10,37,10.4,SSW,29.92,0,-9999,Scattered Clouds,0,0,38.6,-9999
986,72,46.9,10,41,6.9,SW,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
993,66.9,54,10,63,10.4,SSW,30.13,0,-9999,Clear,0,0,-999,-9999
1062,61,33.1,10,35,11.5,West,30.01,0,-9999,Clear,0,0,-999,-9999
1074,57.9,28.9,10,33,16.1,West,30.01,0,-9999,Scattered Clouds,0,0,-999,-9999
1115,66.9,54,10,63,8.1,SSW,30.06,0,-9999,Mostly Cloudy,0,0,-999,-9999
1146,46.9,28,10,48,5.8,SW,30.11,0,-9999,Mostly Cloudy,0,0,-999,-9999
1159,26.6,24.8,0.2,93,6.9,NE,30.53,1,0.01,Heavy Snow,0,1,19.1,-9999
1192,60.1,54,10,80,5.8,WSW,29.99,0,-9999,Mostly Cloudy,0,0,-999,-9999
1209,78.1,55,10,45,3.5,NE,30.1,0,-9999,Scattered Clouds,0,0,-999,-9999
1242,75.9,66,10,71,6.9,SE,29.74,0,-9999,Mostly Cloudy,0,0,-999,-9999
1270,60.1,35.1,10,39,11.5,SW,29.88,0,-9999,Scattered Clouds,0,0,-999,-9999
1290,55,46.9,10,74,6.9,SSE,30.3,0,-9999,Scattered Clouds,0,0,-999,-9999
1347,48.9,37.9,10,66,0,North,30.17,0,-9999,Clear,0,0,-999,-9999
1370,53.1,26.1,10,35,6.9,South,30.15,0,-9999,Mostly Cloudy,0,0,-999,-9999
1406,43,15.1,10,32,12.7,NE,30.51,0,-9999,Partly Cloudy,0,0,36.4,-9999
1423,45,32,10,60,9.2,NNW,30.01,0,-9999,Overcast,0,0,40.1,-9999
1470,79,48.9,10,35,9.2,NNW,29.99,0,-9999,Partly Cloudy,0,0,-999,-9999
1505,66.9,43,10,42,10.4,South,29.94,0,-9999,Partly Cloudy,0,0,-999,-9999
1531,48.9,32,10,52,9.2,SSW,30.37,0,-9999,Clear,0,0,-999,-9999
1579,61,30,10,31,15,SW,30.25,0,-9999,Partly Cloudy,0,0,-999,-9999
1592,48.9,23,10,36,12.7,NNW,29.95,0,-9999,Overcast,0,0,-999,-9999
1634,71.1,55.9,10,59,0,North,30.12,0,-9999,Overcast,0,0,-999,-9999
1652,37.9,19.9,10,48,9.2,SSW,30.51,0,-9999,Clear,0,0,31.5,-9999
1666,52,44.1,10,74,6.9,East,30.37,0,-9999,Overcast,0,0,-999,-9999
1689,81,53.1,10,38,10.4,NW,30.03,0,-9999,Mostly Cloudy,0,0,-999,80.4
1724,72,39,10,30,6.9,NW,30.13,0,-9999,Scattered Clouds,0,0,-999,-9999
1781,64,37,10,37,24.2,WNW,29.91,0,-9999,Mostly Cloudy,0,0,-999,-9999
1819,59,24.1,10,26,13.8,West,30.14,0,-9999,Partly Cloudy,0,0,-999,-9999
1857,48,37.9,10,68,8.1,South,30.14,0,-9999,Overcast,0,0,-999,-9999
1881,34,17.1,10,50,9.2,SSW,30.47,0,-9999,Overcast,0,0,26.6,-9999
1905,43,25,10,49,11.5,West,30.22,0,-9999,Overcast,0,0,36.8,-9999
24,81,71.1,10,72,15,South,29.99,0,-9999,Mostly Cloudy,0,0,-999,84.9
75,55,48,10,77,5.8,ENE,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
113,53.1,36,10,52,8.1,NNE,30.17,0,-9999,Clear,0,0,-999,-9999
137,71.1,52,10,51,0,North,29.99,0,-9999,Scattered Clouds,0,0,-999,-9999
172,57.9,45,10,62,10.4,SW,29.92,0,-9999,Overcast,0,0,-999,-9999
204,53.1,48,10,83,3.5,SW,30.05,0,-9999,Overcast,0,0,-999,-9999
219,36,27,10,70,0,North,30.2,0,-9999,Overcast,0,0,-999,-9999
225,32,24.1,10,73,9.2,South,29.94,0,-9999,Clear,0,0,24.2,-9999
247,81,48.9,10,33,8.1,NW,30.12,0,-9999,Clear,0,0,-999,-9999
261,91.9,62.1,10,37,8.1,NNW,30.09,0,-9999,Scattered Clouds,0,0,-999,92.5
292,57,39,10,51,16.1,North,30.2,0,-9999,Overcast,0,0,-999,-9999
339,80.1,52,10,38,17.3,South,29.96,0,-9999,Mostly Cloudy,0,0,-999,-9999
394,70,48.9,10,47,11.5,SW,30.19,0,-9999,Scattered Clouds,0,0,-999,-9999
433,35.1,17.1,10,48,4.6,South,30.19,0,-9999,Overcast,0,0,31,-9999
454,41,15.1,10,35,0,North,30.13,0,-9999,Partly Cloudy,0,0,-999,-9999
499,80.6,59,10,48,6.9,South,30.16,0,-9999,Mostly Cloudy,0,0,-999,81.1
573,70,39,10,32,9.2,East,30.06,0,-9999,Mostly Cloudy,0,0,-999,-9999
586,60.1,26.1,10,27,8.1,SSE,30.2,0,-9999,Mostly Cloudy,0,0,-999,-9999
605,60.1,42.1,10,51,6.9,SSE,30.25,0,-9999,Clear,0,0,-999,-9999
650,45,42.1,3,90,10.4,NNW,29.94,0,0.04,Light Rain,1,0,39.7,-9999
683,46.9,24.1,10,41,3.5,South,30.46,0,-9999,Scattered Clouds,0,0,-999,-9999
709,48.2,28.4,10,46,0,North,30.4,0,-9999,Mostly Cloudy,0,0,-999,-9999
726,78.1,52,10,40,5.8,WSW,30.01,0,-9999,Clear,0,0,-999,-9999
757,69.1,35.1,10,29,5.8,Variable,30.22,0,-9999,Partly Cloudy,0,0,-999,-9999
798,61,46.9,10,60,4.6,SW,30.23,0,-9999,Overcast,0,0,-999,-9999
829,57.9,33.1,10,39,12.7,NNW,30.02,0,-9999,Scattered Clouds,0,0,-999,-9999
843,57,36,10,45,8.1,NW,30.13,0,-9999,Mostly Cloudy,0,0,-999,-9999
906,70,52,10,53,12.7,SSW,30.17,0,-9999,Mostly Cloudy,0,0,-999,-9999
944,51.1,45,10,80,12.7,WNW,29.7,0,-9999,Overcast,0,0,-999,-9999
1002,75.9,48.9,10,38,8.1,NNE,29.92,0,-9999,Clear,0,0,-999,-9999
1018,70,57.9,10,65,6.9,South,30.02,0,-9999,Overcast,0,0,-999,-9999
1032,63,61,9,93,6.9,WNW,29.84,0,0,Light Rain,1,0,-999,-9999
1064,62.1,33.1,10,34,4.6,East,30.04,0,-9999,Clear,0,0,-999,-9999
1102,66,30.9,10,27,8.1,North,30.3,0,-9999,Clear,0,0,-999,-9999
1108,39.9,19.9,10,45,5.8,South,30.26,0,-9999,Scattered Clouds,0,0,35.8,-9999
1179,34,25,10,70,3.5,SW,30.24,0,-9999,Overcast,0,0,31,-9999
1224,77,57,10,50,6.9,NNE,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
1271,71.1,41,10,34,15,South,29.86,0,-9999,Mostly Cloudy,0,0,-999,-9999
1286,73.9,66,10,76,8.1,SSW,29.97,0,-9999,Mostly Cloudy,0,0,-999,-9999
1316,79,60.1,10,52,5.8,East,29.98,0,-9999,Clear,0,0,-999,-9999
1361,25,14,10,63,0,North,30.24,0,-9999,Partly Cloudy,0,0,-999,-9999
1401,48.9,34,10,56,9.2,North,30.38,0,-9999,Mostly Cloudy,0,0,-999,-9999
1421,48.9,41,10,74,0,North,30.13,0,-9999,Mostly Cloudy,0,0,-999,-9999
1483,79,62.1,10,56,9.2,South,30.06,0,-9999,Mostly Cloudy,0,0,-999,-9999
1511,70,46.9,10,44,0,North,29.97,0,-9999,Mostly Cloudy,0,0,-999,-9999
1525,61,23,10,23,12.7,NNE,30.47,0,-9999,Clear,0,0,-999,-9999
1541,62.1,53.1,10,72,11.5,NNE,30.18,0,-9999,Overcast,0,0,-999,-9999
1577,61,27,10,27,5.8,East,30.35,0,-9999,Mostly Cloudy,0,0,-999,-9999
1611,59,55.9,0.5,90,6.9,NNW,30.04,0,0.02,Light Rain,1,0,-999,-9999
1622,60.1,37.9,10,44,4.6,SSW,30.35,0,-9999,Overcast,0,0,-999,-9999
1670,75.9,60.1,10,58,10.4,SW,29.93,0,-9999,Overcast,0,0,-999,-9999
1690,81,55,10,41,6.9,ENE,30.15,0,-9999,Scattered Clouds,0,0,-999,80.7
1721,91.9,61,10,35,3.5,Variable,30.03,0,-9999,Partly Cloudy,0,0,-999,91.8
1766,82,60.1,10,47,13.8,SSW,30.06,0,-9999,Mostly Cloudy,0,0,-999,82.4
1782,75,42.1,10,31,5.8,SW,30.17,0,-9999,Clear,0,0,-999,-9999
1788,64,57,10,78,12.7,North,30.25,0,-9999,Clear,0,0,-999,-9999
1821,64.9,34,5,32,3.5,Variable,30.2,0,-9999,Haze,0,0,-999,-9999
1883,55,19,10,24,17.3,South,30.07,0,-9999,Mostly Cloudy,0,0,-999,-9999
25,73,52,10,48,3.5,SSW,30.32,0,-9999,Mostly Cloudy,0,0,-999,-9999
56,71.1,44.1,10,38,13.8,NNW,29.96,0,-9999,Scattered Clouds,0,0,-999,-9999
84,51.1,39,10,63,18.4,NNW,30.09,0,-9999,Overcast,0,0,-999,-9999
103,57,48,10,72,8.1,ENE,30.25,0,-9999,Mostly Cloudy,0,0,-999,-9999
138,72,51.1,10,48,10.4,NNW,29.95,0,-9999,Mostly Cloudy,0,0,-999,-9999
186,37.9,19.9,10,48,4.6,NNW,30.35,0,-9999,Mostly Cloudy,0,0,34.4,-9999
224,37.9,24.1,10,57,6.9,West,30.14,0,-9999,Overcast,0,0,32.7,-9999
239,39,30,10,70,8.1,South,29.89,0,-9999,Partly Cloudy,0,0,33.4,-9999
254,66.2,62.6,10,88,6.9,NE,30.04,0,-9999,Scattered Clouds,0,0,-999,-9999
257,84,55,10,37,0,North,30.03,0,-9999,Mostly Cloudy,0,0,-999,82.9
306,72,53.1,10,51,12.7,South,29.91,0,-9999,Clear,0,0,-999,-9999
329,66.9,48.9,10,52,5.8,SW,29.9,0,-9999,Clear,0,0,-999,-9999
384,52,46,10,80,4.6,South,30.05,0,-9999,Overcast,0,0,-999,-9999
407,48.9,24.1,10,38,5.8,North,30.38,0,-9999,Partly Cloudy,0,0,-999,-9999
438,43,41,4,93,6.9,South,29.43,0,0.06,Light Rain,1,0,38.8,-9999
490,80.1,61,10,52,12.7,NW,29.99,0,-9999,Scattered Clouds,0,0,-999,81.1
502,66.9,52,10,59,5.8,NE,30.35,0,-9999,Mostly Cloudy,0,0,-999,-9999
561,70,41,10,35,12.7,SW,29.95,0,-9999,Scattered Clouds,0,0,-999,-9999
601,57.9,41,10,53,8.1,South,30.45,0,-9999,Partly Cloudy,0,0,-999,-9999
633,63,50,10,63,10.4,South,30.18,0,-9999,Mostly Cloudy,0,0,-999,-9999
658,53.1,41,10,64,5.8,South,30.44,0,-9999,Scattered Clouds,0,0,-999,-9999
674,42.1,12.9,10,31,0,North,30.64,0,-9999,Clear,0,0,-999,-9999
712,46,23,10,40,12.7,North,30.42,0,-9999,Scattered Clouds,0,0,40.2,-9999
758,69.1,43,10,39,6.9,NW,30.13,0,-9999,Scattered Clouds,0,0,-999,-9999
785,55,46,10,72,3.5,East,30.09,0,0,Overcast,0,0,-999,-9999
809,73.9,48.9,10,41,12.7,SSW,30.04,0,-9999,Mostly Cloudy,0,0,-999,-9999
840,52,28.9,10,41,8.1,NW,30.03,0,-9999,Scattered Clouds,0,0,-999,-9999
868,52,39,10,61,12.7,ENE,30.54,0,-9999,Mostly Cloudy,0,0,-999,-9999
912,55.9,50,10,80,8.1,South,30.24,0,-9999,Mostly Cloudy,0,0,-999,-9999
914,50,46,3,86,8.1,NE,30.13,0,-9999,Overcast,0,0,-999,-9999
975,77,64.9,10,66,9.2,South,30.14,0,-9999,Mostly Cloudy,0,0,-999,-9999
1003,75,51.1,10,43,12.7,NW,29.84,0,-9999,Mostly Cloudy,0,0,-999,-9999
1063,64,35.1,10,34,8.1,NW,30.06,0,-9999,Clear,0,0,-999,-9999
1087,57.9,27,10,31,16.1,NNW,30.22,0,-9999,Partly Cloudy,0,0,-999,-9999
1136,35.1,10,10,35,11.5,SSW,30.38,0,-9999,Mostly Cloudy,0,0,26.9,-9999
1151,44.1,30.9,10,60,4.6,South,30.07,0,-9999,Overcast,0,0,41.5,-9999
1162,30,26.1,1.8,85,5.8,NNE,30.5,0,0.07,Mostly Cloudy,0,0,24.1,-9999
1194,60.1,57,10,90,10.4,South,29.95,1,-9999,Mostly Cloudy,0,0,-999,-9999
1225,71.1,45,10,39,5.8,NE,30.28,0,-9999,Mostly Cloudy,0,0,-999,-9999
1249,66.9,59,10,76,9.2,NNE,30.25,0,-9999,Overcast,0,0,-999,-9999
1276,69.1,48,10,47,13.8,South,29.97,0,-9999,Mostly Cloudy,0,0,-999,-9999
1301,60.1,30,10,32,12.7,NNW,30.06,0,-9999,Scattered Clouds,0,0,-999,-9999
1357,48,21.9,10,36,11.5,South,30.23,0,-9999,Overcast,0,0,-999,-9999
1402,48.9,21,10,33,16.1,NNE,30.47,0,-9999,Clear,0,0,-999,-9999
1426,37.9,19.9,10,48,5.8,WSW,30.29,0,-9999,Overcast,0,0,33.5,-9999
1445,73.9,50,10,43,18.4,NNW,29.85,0,-9999,Mostly Cloudy,0,0,-999,-9999
1463,77,57,10,50,9.2,NNE,30.02,0,-9999,Mostly Cloudy,0,0,-999,-9999
1495,59,53.1,10,81,20.7,NNE,30.19,0,-9999,Overcast,0,0,-999,-9999
1538,68,55.9,10,65,8.1,NW,30.11,0,-9999,Mostly Cloudy,0,0,-999,-9999
1574,61,37,10,41,11.5,SSE,30.32,0,-9999,Scattered Clouds,0,0,-999,-9999
1604,48,45,10,89,8.1,NE,30.22,0,-9999,Overcast,0,0,-999,-9999
1632,51.1,32,10,48,5.8,North,30.14,0,-9999,Overcast,0,0,-999,-9999
1658,45,21,10,39,8.1,South,30.54,0,-9999,Scattered Clouds,0,0,40.6,-9999
1695,77,57,10,50,8.1,ESE,30.17,0,-9999,Partly Cloudy,0,0,-999,-9999
1705,88,69.1,10,53,15,South,30.03,0,-9999,Mostly Cloudy,0,0,-999,92.1
1737,73,64,10,73,3.5,Variable,30.05,0,-9999,Mostly Cloudy,0,0,-999,-9999
1767,71.1,59,10,66,10.4,South,30.15,0,-9999,Partly Cloudy,0,0,-999,-9999
1822,61,25,10,25,0,North,30.19,0,-9999,Clear,0,0,-999,-9999
1840,39,18,10,43,13.8,WNW,29.92,0,-9999,Overcast,0,0,31,-9999
1904,30.9,17.1,10,57,9.2,ENE,30.69,0,-9999,Mostly Cloudy,0,0,22.8,-9999
26,75,46,10,36,4.6,ENE,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
42,66,57.9,10,75,17.3,WSW,29.54,0,-9999,Mostly Cloudy,0,0,-999,-9999
64,46.9,28.9,10,50,13.8,West,30.26,0,-9999,Mostly Cloudy,0,0,-999,-9999
105,48.9,32,10,52,6.9,NNW,30.22,0,-9999,Mostly Cloudy,0,0,-999,-9999
165,50,39,10,66,12.7,WSW,29.7,0,-9999,Partly Cloudy,0,0,-999,-9999
177,39,32,10,76,12.7,West,29.9,0,-9999,Mostly Cloudy,0,0,31.4,-9999
212,30,12,10,47,6.9,WNW,30,0,-9999,Mostly Cloudy,0,0,23.2,-9999
243,64.9,55,10,70,11.5,SW,29.97,0,-9999,Overcast,0,0,-999,-9999
289,46.9,44.1,10,90,13.8,NE,30.26,0,0.03,Light Rain,1,0,-999,-9999
303,66,41,10,40,10.4,WSW,29.83,0,-9999,Scattered Clouds,0,0,-999,-9999
362,45,36,10,71,13.8,West,30.26,0,-9999,Mostly Cloudy,0,0,38.5,-9999
378,53.1,43,10,69,16.1,WSW,29.85,0,0,Overcast,0,0,-999,-9999
405,37,28,10,70,6.9,West,30.33,0,-9999,Mostly Cloudy,0,0,31.6,-9999
435,35.1,34,0.8,96,3.5,NNE,29.24,0,0.04,Light Rain,1,0,32.2,-9999
468,19.9,12.9,9,74,13.8,NNE,30.02,0,0,Light Snow,0,1,6.7,-9999
498,66,41,10,40,0,North,30.37,0,-9999,Scattered Clouds,0,0,-999,-9999
515,81,60.1,10,49,9.2,SSE,30.05,0,-9999,Scattered Clouds,0,0,-999,81.6
552,75,52,10,44,6.9,SW,30.39,0,-9999,Partly Cloudy,0,0,-999,-9999
591,46.9,33.1,10,59,9.2,WSW,30.24,0,-9999,Mostly Cloudy,0,0,-999,-9999
597,61,23,10,23,12.7,WSW,30.26,0,-9999,Scattered Clouds,0,0,-999,-9999
660,57.9,34,10,41,15,SSW,30.1,0,-9999,Mostly Cloudy,0,0,-999,-9999
706,30.9,14,10,50,4.6,SSE,30.42,0,-9999,Partly Cloudy,0,0,26.2,-9999
743,68,55,10,63,15,SW,30.09,0,-9999,Mostly Cloudy,0,0,-999,-9999
770,61,46,10,58,3.5,NNE,29.89,0,-9999,Mostly Cloudy,0,0,-999,-9999
820,55,46,10,72,16.1,WSW,30.02,0,-9999,Scattered Clouds,0,0,-999,-9999
867,36,28,10,73,0,North,30.35,0,-9999,Partly Cloudy,0,0,-999,-9999
904,51.1,48.9,5,92,18.4,SSW,29.92,0,0.12,Light Rain,1,0,-999,-9999
922,37,28.9,10,73,16.1,ENE,30.12,0,-9999,Overcast,0,0,27.7,-9999
940,52,42.1,10,69,15,South,29.69,0,-9999,Mostly Cloudy,0,0,-999,-9999
962,64.9,46.9,10,52,6.9,North,30.08,0,-9999,Mostly Cloudy,0,0,-999,-9999
980,64.9,48.9,10,56,10.4,SW,30.1,0,-9999,Overcast,0,0,-999,-9999
1010,73.9,53.1,10,48,8.1,South,30.03,0,-9999,Mostly Cloudy,0,0,-999,-9999
1040,68,57.9,10,70,9.2,SSW,30.24,0,-9999,Overcast,0,0,-999,-9999
1082,37.9,19.9,10,48,5.8,NNW,30.39,0,-9999,Partly Cloudy,0,0,33.5,-9999
1109,62.1,53.1,10,72,19.6,South,29.73,0,-9999,Mostly Cloudy,0,0,-999,-9999
1147,37.9,28.9,10,70,6.9,SSW,30,0,-9999,Overcast,0,0,32.7,-9999
1185,36,35.1,1.8,97,5.8,SSW,29.7,0,0.1,Light Rain,1,0,31.1,-9999
1218,57.9,39,10,49,0,North,30.31,0,-9999,Mostly Cloudy,0,0,-999,-9999
1234,72,62.1,10,71,25.3,SW,29.58,0,-9999,Scattered Clouds,0,0,-999,-9999
1279,57.9,34,10,41,4.6,ESE,30.22,0,-9999,Partly Cloudy,0,0,-999,-9999
1294,45,28.9,10,53,11.5,WSW,30.11,0,-9999,Mostly Cloudy,0,0,39.3,-9999
1337,41,36,10,82,12.7,SSW,29.9,0,0,Light Rain,1,0,33.9,-9999
1364,50,36,10,59,8.1,SE,29.77,0,-9999,Overcast,0,0,-999,-9999
1381,57,46.9,10,69,12.7,SSW,29.79,0,-9999,Overcast,0,0,-999,-9999
1412,37.9,35.1,5,89,10.4,West,30,0,-9999,Overcast,0,0,30.9,-9999
1446,55,50,8,83,16.1,West,29.83,0,0,Light Rain,1,0,-999,-9999
1459,64.9,44.1,10,47,9.2,North,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
1497,62.1,48.9,10,62,9.2,ENE,30.27,0,-9999,Mostly Cloudy,0,0,-999,-9999
1523,43,28,10,56,19.6,NNW,30.35,0,0.01,Mostly Cloudy,0,0,34.5,-9999
1565,48.9,35.1,10,59,12.7,WSW,30.4,0,-9999,Scattered Clouds,0,0,-999,-9999
1619,44.1,36,10,73,10.4,SW,30.37,0,-9999,Overcast,0,0,38.6,-9999
1676,37,34,10,89,16.1,NNW,30.04,0,-9999,Overcast,0,0,27.7,-9999
1697,59,52,10,78,9.2,NE,30.26,0,-9999,Partly Cloudy,0,0,-999,-9999
1714,64,39.9,10,41,4.6,North,30.22,0,-9999,Scattered Clouds,0,0,-999,-9999
1759,72,57.9,10,61,24.2,SW,29.94,0,-9999,Mostly Cloudy,0,0,-999,-9999
1791,46,43,9,89,9.2,North,30,0,0.02,Light Rain,1,0,41.4,-9999
1847,45,30,10,56,13.8,West,30.12,0,-9999,Mostly Cloudy,0,0,38.5,-9999
1874,26.1,21,1.2,81,8.1,South,30.27,0,0.02,Light Snow,0,1,17.6,-9999
1892,25,12,10,58,23,West,30.21,0,-9999,Mostly Cloudy,0,0,9.9,-9999
1906,37.9,30.9,10,76,13.8,West,30.15,0,-9999,Overcast,0,0,29.6,-9999
27,70,55.9,10,61,16.1,WNW,29.91,0,-9999,Partly Cloudy,0,0,-999,-9999
60,59,45,10,60,25.3,West,29.79,0,-9999,Scattered Clouds,0,0,-999,-9999
71,61,48.9,10,64,8.1,SW,29.81,0,-9999,Mostly Cloudy,0,0,-999,-9999
127,60.1,39.9,10,47,12.7,West,30.01,0,-9999,Mostly Cloudy,0,0,-999,-9999
130,53.1,46,10,77,17.3,West,29.93,0,-9999,Clear,0,0,-999,-9999
174,61,30.9,10,32,11.5,West,30.03,0,-9999,Clear,0,0,-999,-9999
208,51.1,46,10,83,0,North,30.18,0,-9999,Mostly Cloudy,0,0,-999,-9999
237,52,46.9,6,83,8.1,North,30.15,0,-9999,Haze,0,0,-999,-9999
272,64.9,52,10,63,15,West,29.79,0,-9999,Clear,0,0,-999,-9999
315,64,54,10,70,11.5,WNW,29.99,0,-9999,Partly Cloudy,0,0,-999,-9999
327,59,48.9,10,69,13.8,West,30.06,0,-9999,Overcast,0,0,-999,-9999
345,62.1,50,10,65,6.9,NE,30.2,0,-9999,Scattered Clouds,0,0,-999,-9999
382,73,52,10,48,6.9,West,30.04,0,-9999,Mostly Cloudy,0,0,-999,-9999
397,52,39.9,10,63,15,West,30.05,0,-9999,Scattered Clouds,0,0,-999,-9999
442,55.9,51.1,4,84,0,North,30.19,0,-9999,Haze,0,0,-999,-9999
492,69.1,55,10,61,16.1,SSW,29.98,0,-9999,Scattered Clouds,0,0,-999,-9999
507,77,50,10,39,17.3,WNW,29.99,0,-9999,Clear,0,0,-999,-9999
553,64.9,48.9,10,56,17.3,WNW,29.95,0,-9999,Mostly Cloudy,0,0,-999,-9999
593,68,48,10,49,17.3,WNW,30.04,0,-9999,Clear,0,0,-999,-9999
624,57,48,10,72,15,West,29.95,0,-9999,Mostly Cloudy,0,0,-999,-9999
636,53.1,46,10,77,12.7,North,29.89,0,-9999,Mostly Cloudy,0,0,-999,-9999
670,52,45,10,77,11.5,WNW,30.15,0,-9999,Partly Cloudy,0,0,-999,-9999
704,48,43,10,83,4.6,West,30.08,0,-9999,Partly Cloudy,0,0,-999,-9999
751,55.9,48.9,10,77,12.7,WNW,30.01,0,-9999,Scattered Clouds,0,0,-999,-9999
795,64.9,48.9,10,56,20.7,West,29.95,0,-9999,Scattered Clouds,0,0,-999,-9999
808,66.9,55,10,66,19.6,West,30.1,0,-9999,Scattered Clouds,0,0,-999,-9999
812,71.1,61,10,70,6.9,South,30,0,-9999,Partly Cloudy,0,0,-999,-9999
864,55.9,37.9,10,51,11.5,West,30.34,0,-9999,Partly Cloudy,0,0,-999,-9999
880,60.1,48.9,10,67,6.9,SE,30.18,0,-9999,Mostly Cloudy,0,0,-999,-9999
924,64,39,10,40,0,North,30.12,0,-9999,Partly Cloudy,0,0,-999,-9999
973,69.8,55.4,10,60,18.4,WNW,29.77,0,-9999,Scattered Clouds,0,0,-999,-9999
1005,66.9,52,10,59,26.5,West,29.97,0,-9999,Scattered Clouds,0,0,-999,-9999
1036,70,43.5,10,38,4.6,WNW,30.01,0,-9999,Scattered Clouds,0,0,-999,-9999
1050,68,41,10,37,18.4,West,30.02,0,-9999,Clear,0,0,-999,-9999
1103,59,46.9,10,64,10.4,WNW,30.09,0,-9999,Scattered Clouds,0,0,-999,-9999
1148,63,41,10,45,13.8,WNW,30.23,0,-9999,Partly Cloudy,0,0,-999,-9999
1166,45,21.9,10,40,13.8,NE,30.25,0,-9999,Clear,0,0,38.5,-9999
1200,53.1,37.9,9,57,0,North,30.35,0,-9999,Clear,0,0,-999,-9999
1231,66,57,10,73,16.1,West,29.83,0,-9999,Partly Cloudy,0,0,-999,-9999
1259,71.1,59,10,66,12.7,West,29.91,0,-9999,Mostly Cloudy,0,0,-999,-9999
1274,80.1,55,10,42,19.6,WNW,29.88,0,-9999,Partly Cloudy,0,0,-999,80.1
1330,61,48.9,10,64,15,West,30.13,0,-9999,Scattered Clouds,0,0,-999,-9999
1374,60.1,48,10,64,12.7,West,30.27,0,-9999,Mostly Cloudy,0,0,-999,-9999
1379,55,54,6,96,9.2,WNW,30.07,0,-9999,Clear,0,0,-999,-9999
1427,61,54,10,78,5.8,SSE,30.21,0,-9999,Overcast,0,0,-999,-9999
1456,68,57.9,10,70,19.6,South,29.78,0,0,Mostly Cloudy,0,0,-999,-9999
1499,71.1,46.9,10,42,12.7,West,29.62,0,-9999,Partly Cloudy,0,0,-999,-9999
1529,66,55,10,68,12.7,WSW,29.98,0,-9999,Mostly Cloudy,0,0,-999,-9999
1532,66,46.9,10,50,10.4,West,29.95,0,-9999,Clear,0,0,-999,-9999
1569,59,50,10,72,10.4,WSW,29.97,0,-9999,Mostly Cloudy,0,0,-999,-9999
1613,53.1,30,10,41,0,North,30.16,0,-9999,Mostly Cloudy,0,0,-999,-9999
1663,52,48,8,86,13.8,SE,30.13,0,0,Light Rain,1,0,-999,-9999
1696,66,48.9,10,54,24.2,West,29.91,0,-9999,Scattered Clouds,0,0,-999,-9999
1741,64.9,48,10,54,18.4,West,30.04,0,-9999,Partly Cloudy,0,0,-999,-9999
1744,60.1,48,10,64,15,West,30,0,-9999,Clear,0,0,-999,-9999
1784,64.9,51.1,10,61,19.6,SSW,29.87,0,-9999,Scattered Clouds,0,0,-999,-9999
1810,64.9,57.9,10,78,8.1,WNW,30.12,0,-9999,Mostly Cloudy,0,0,-999,-9999
1838,59,53.1,10,81,9.2,West,29.91,0,-9999,Mostly Cloudy,0,0,-999,-9999
